k,f_value,grad_norm,step_size,x1,x2,beta,restart
263,1.4919716193227674e-05,0.0495828478120906,0.001953125,1.0036551064099157,1.007448469112859,0.9369622166046891,False
264,1.3654556012913254e-05,0.05000319572525563,0.0625,1.0035655259232912,1.007046729729934,0.0,True
265,1.3555861119482095e-05,0.04837294961042023,0.001953125,1.0034755191244553,1.007084634062652,0.9358572680735752,False
266,1.2497196782621587e-05,0.050500136780436904,0.0625,1.0033940795380885,1.00670081425419,0.0,True
267,1.2397373681904998e-05,0.04882586135211416,0.001953125,1.0033033212959814,1.006739433237744,0.9347914215387914,False
268,1.1539252621569331e-05,0.05267268466814702,0.0625,1.00323255826572,1.0063711715353971,0.0,True
269,1.143241533671026e-05,0.05089847407965726,0.001953125,1.0031381092958862,1.006411950609219,0.9337672033893735,False
270,1.0787111127597864e-05,0.056633077134538565,0.0625,1.0030806415739777,1.0060568981905718,0.0,True
271,1.0665992529116238e-05,0.054696771043829744,0.001953125,1.0029793686624349,1.006101380733498,0.932788233581893,False
272,1.0268449572837756e-05,0.06264367183738045,0.0625,1.0029381625992408,1.0057570654605021,0.0,True
273,1.0122988007814228e-05,0.060471670400818356,0.001953125,1.0028264757871272,1.0058070234829393,0.9318575297544128,False
274,1.0041689628836271e-05,0.07113652663696284,0.0625,1.0028051240950728,1.00547070699172,0.0,True
275,9.856881169616056e-06,0.06863758666380775,0.001953125,1.002678679530067,1.0055282889915693,0.9309764554786333,False
276,7.186065799094471e-06,0.007456807516180277,0.03125,1.0026802071214072,1.0053625424731614,0.0,True
277,7.173221833880243e-06,0.0072197900041730085,0.001953125,1.0026657775396333,1.0053645171918593,0.9374395370030745,False
278,6.7382218276158e-06,0.09007911539981603,0.5,1.0017220573949592,1.0032528448434086,0.0,True
279,6.429126241013918e-06,0.086602015754825,0.001953125,1.0015633228639345,1.0033287180575419,0.9242889825696433,False
280,2.7338238750741034e-06,0.018321969823936128,0.03125,1.0016174053698386,1.003203101276272,0.0,True
281,2.7172143632633257e-06,0.017616431470177166,0.001953125,1.0015842272381406,1.0032165096604655,0.9244672922049295,False
282,2.625546910769463e-06,0.02465333970483191,0.0625,1.001545130774058,1.0030438516615374,0.0,True
283,2.5988820257908515e-06,0.02369510918212638,0.001953125,1.0015009132992205,1.0030629131129778,0.9237743693770574,False
284,2.2233041170380406e-06,0.005274598483483544,0.03125,1.0014900806765688,1.002976937711236,0.0,True
285,2.218870457633277e-06,0.005081365746729909,0.001953125,1.0014800006002564,1.0029790642668315,0.928072919066798,False
286,2.1286159595698298e-06,0.037184459574307216,0.25,1.0012323180411782,1.0023880516680852,0.0,True
287,2.072478027500948e-06,0.035698356771905235,0.001953125,1.0011664111193073,1.002418560661064,0.9216658651081853,False
288,1.4103533023206594e-06,0.009061071114673127,0.03125,1.0011775579477447,1.002341104297393,0.0,True
289,1.4050499888837912e-06,0.008702611824896511,0.001953125,1.0011609140704978,1.002347119235212,0.9224442905308935,False
290,1.317867806835095e-06,0.012546887982621699,0.0625,1.0011237814498397,1.0022253773175616,0.0,True
291,1.3097880753190504e-06,0.012044780914428349,0.001953125,1.0011010519771317,1.0022345368749306,0.9215645673418509,False
292,1.2824450521829586e-06,0.01795522636100848,0.0625,1.001074501344166,1.0021143952625589,0.0,True
293,1.2680090731445552e-06,0.0172311300365285,0.001953125,1.001042335006723,1.0021283647855712,0.9209705661017815,False
294,1.0775032929274464e-06,0.004582032831402966,0.03125,1.0010363600936343,1.0020679111612227,0.0,True
295,1.0750443974275366e-06,0.004403884453783882,0.001953125,1.0010277109016539,1.0020702092347733,0.9237520986121294,False
296,9.956386672078191e-07,0.01582537706651162,0.125,1.000946709460428,1.0018627906075372,0.0,True
297,9.843283234628662e-07,0.015180960030165135,0.001953125,1.0009183594885263,1.0018751048935222,0.9202171870633081,False
298,8.371769176444575e-07,0.004215520504284404,0.03125,1.0009132645414,1.0018217731482806,0.0,True
299,8.352031954946137e-07,0.004049494349178864,0.001953125,1.0009053259363332,1.0018239567368126,0.9227821443983476,False
300,7.864796963096926e-07,0.014884369074228986,0.125,1.0008349834755463,1.0016407840059482,0.0,True
301,7.765430423365238e-07,0.014272917534979898,0.001953125,1.0008083584682401,1.0016524559366313,0.9195273528091953,False
302,6.514984121442833e-07,0.004115749929181257,0.03125,1.0008050412847471,1.0016048937593915,0.0,True
303,6.498349912731472e-07,0.003951144823842074,0.001953125,1.0007973328418227,1.0016071737990684,0.9216116120904463,False
304,6.370782658034675e-07,0.015000934057745243,0.125,1.00073742353858,1.001444848311713,0.0,True
305,6.271652034354054e-07,0.014379769882710627,0.001953125,1.0007106640077854,1.001456778998792,0.9188979198508118,False
306,5.084371040393187e-07,0.004286523173214294,0.03125,1.0007099537562525,1.001413776211113,0.0,True
307,5.069299483552904e-07,0.00411231838281923,0.001953125,1.0007019929630565,1.0014163681391317,0.9203713908784693,False
308,4.703580936763875e-07,0.006086098743537984,0.0625,1.0006772276105484,1.0013440875675617,0.0,True
309,4.681622919057536e-07,0.005835087756912251,0.001953125,1.0006661184225114,1.0013483165873944,0.9192143498329661,False
310,4.50020805836701e-07,0.00906745806965365,0.0625,1.0006472395194577,1.0012772622525694,0.0,True
311,4.460453771193536e-07,0.008690384750301323,0.001953125,1.0006309244276888,1.0012841511999684,0.9185586620693564,False
312,3.9255064732344554e-07,0.002641335591272547,0.03125,1.0006256859853677,1.0012484958933778,0.0,True
313,3.9167219617933496e-07,0.0025358461104472018,0.001953125,1.0006206875207557,1.0012497722841238,0.9217191747090897,False
314,3.6109470755622037e-07,0.009344163653891947,0.125,1.0005715042050345,1.0011247668685779,0.0,True
315,3.570309859008737e-07,0.008952954563504086,0.001953125,1.0005547571024147,1.0011320200555105,0.9180194628270253,False
316,3.059578932601205e-07,0.0027945830812902174,0.03125,1.0005517282474672,1.0010998190286164,0.0,True
317,3.0517643957489183e-07,0.002680752674230223,0.001953125,1.0005464917736737,1.0011013588217326,0.9201941010622863,False
318,3.0048121085990504e-07,0.010396332297925304,0.125,1.0005055319500382,1.0009901254402758,0.0,True
319,2.95652466008993e-07,0.009958430606736542,0.001953125,1.0004869910153829,1.0009984043552576,0.9175325880082982,False
320,2.3960153752556384e-07,0.0031832642160311096,0.03125,1.0004868252662946,1.0009687858673646,0.0,True
321,2.388257278758627e-07,0.0030513041167012493,0.001953125,1.0004809359897204,1.0009707787048898,0.9188097930194971,False
322,2.2328579002415522e-07,0.004693889451200638,0.0625,1.0004646529500016,1.0009209291158963,0.0,True
323,2.2205163573873318e-07,0.004496822382644865,0.001953125,1.000456121743878,1.000924285634049,0.9177951404445223,False
324,2.1815815927182672e-07,0.007218640692956025,0.0625,1.00044453716712,1.0008749384670341,0.0,True
325,2.1570883820793572e-07,0.006913619434054115,0.001953125,1.00043159768423,1.000880537482854,0.9172761228226731,False
326,1.8529515087113276e-07,0.0022386912424854615,0.03125,1.0004292580979808,1.0008554869927628,0.0,True
327,1.8480865620604502e-07,0.00214651108164125,0.001953125,1.000425069710786,1.0008567422528072,0.9193436255200493,False
328,1.7053278385184218e-07,0.0031928985194047024,0.0625,1.000409339771646,1.0008133939058463,0.0,True
329,1.6985746901860367e-07,0.00305903026916484,0.001953125,1.0004034787344875,1.000815524060727,0.917904116970684,False
330,1.6147710156628944e-07,0.004847093170972264,0.0625,1.0003910677336787,1.0007730454963526,0.0,True
331,1.6027270918670218e-07,0.004641948386142322,0.001953125,1.0003823162819228,1.0007766560061093,0.9171447382142692,False
332,1.435976096185831e-07,0.001513493400900104,0.03125,1.0003785226649353,1.0007554047882425,0.0,True
333,1.4328501592945106e-07,0.0014522693052140354,0.001953125,1.000375649923078,1.0007561015933348,0.9207320338239137,False
334,1.307075607309845e-07,0.005379302864984537,0.125,1.0003455750673684,1.000680646264745,0.0,True
335,1.2932415945887745e-07,0.005150431870824617,0.001953125,1.0003359228497117,1.000684795988229,0.9167170320794193,False
336,1.1206637375881402e-07,0.0017130154364753084,0.03125,1.000333875997378,1.0006654279143383,0.0,True
337,1.1177522105603224e-07,0.0016420595190587536,0.001953125,1.0003306683827224,1.000666379302463,0.9188724625319746,False
338,1.1143126435925967e-07,0.0065093447673812335,0.125,1.0003061097398105,1.0005989984948318,0.0,True
339,1.0952243404310758e-07,0.006231153462995238,0.001953125,1.000294508714485,1.000604199544817,0.9163520285007971,False
340,8.810632436531223e-08,0.0021081921333342296,0.03125,1.0002947597777085,1.000586109300184,0.0,True
341,8.778936876119376e-08,0.0020192880693298194,0.001953125,1.0002908754275024,1.0005874753699338,0.9174368534390621,False
342,8.289289348155166e-08,0.0032124460655862924,0.0625,1.0002815179991962,1.000557081587204,0.0,True
343,8.234218596414243e-08,0.0030755335990559677,0.001953125,1.0002757031928267,1.0005594384870369,0.9165776474200429,False
344,7.448292753877491e-08,0.0010298712137450973,0.03125,1.00027267473175,1.0005442774372193,0.0,True
345,7.432564984084945e-08,0.0009881556529816276,0.001953125,1.000270713744221,1.0005447252410435,0.9206294862502351,False
